Year,Country Code,GDP
2006,GNQ,9144693758
2006,ERI,1211161880
2006,EST,16963630661
2006,ETH,15280861835
2006,FRO,1970142378
2006,FJI,3102741451
2006,FIN,2.17E+11
2006,FRA,2.33E+12
2006,PYF,..
2006,GAB,10154041930
2006,GMB,655068696
2006,GEO,7745406201
2006,DEU,3.00E+12
2006,GHA,20409257610
2006,GIB,..
2006,GRC,2.73E+11
2006,GRL,1811232805
2006,GRD,698518518.5
2006,GUM,..
2006,GTM,30231249362
2006,GIN,2931625105
2006,GNB,591829897.5
2006,GUY,1458446872
2006,HTI,4757289752
2006,HND,10841742348
2006,HKG,1.94E+11
2006,HUN,1.15E+11
2006,ISL,17041293816
2006,IND,9.49E+11
2006,IDN,3.65E+11
2006,IRN,2.59E+11
2006,IRQ,65140293688
2006,IRL,2.32E+11
2006,IMY,3344402193
2006,ISR,1.55E+11
2006,ITA,1.94E+12
2006,JAM,11905525197
2006,JPN,4.36E+12
2006,JOR,15056936953
2006,KAZ,81003884545
2006,KEN,25825524821
2006,KIR,104668674.7
2006,PRK,..
2006,KOR,1.01E+12
2006,KSV,4078158324
2006,KWT,1.02E+11
2006,KGZ,2834168889
2006,LAO,3452882514
2006,LVA,21410923000
2006,LBN,21796351575
2006,LSO,1428852972
2006,LBR,604028900
2006,LBY,54961936663
2006,LIE,4000101033
2006,LTU,30216060233
2006,LUX,41913561661
2006,MAC,14789661809
2006,MKD,6861222332
2006,MDG,5515884349
2006,MWI,3998020177
2006,MYS,1.63E+11
2006,MDV,1474698125
2006,MLI,6899799786
2006,MLT,6365500032
2006,MHL,143656582.8
2006,MRT,3040716679
2006,MUS,6731529168
2006,MEX,9.65E+11
2006,FSM,252991200
2006,MDA,3408272498
2006,MCO,4663488363
2006,MNG,3414055663
2006,MNE,2696020575
2006,MAR,68640825481
2006,MOZ,8312078525
2006,MMR,..
2006,NAM,7978734402
2006,NRU,..
2006,NPL,9043715356
2006,NLD,7.27E+11
2006,NCL,..
2006,NZL,1.12E+11
2006,NIC,6786294637
2006,NER,3646728060
2006,NGA,1.45E+11
2006,MNP,..
2006,NOR,3.45E+11
2006,OMN,37215864759
2006,PAK,1.37E+11
2006,PLW,194700000
2006,PAN,18144936600
2006,PNG,5527856839
2006,PRY,10646157920
2006,PER,87862091339
2006,PHL,1.22E+11
2006,POL,3.43E+11
2006,PRT,2.09E+11
2006,PRI,87276164365
2006,QAT,60882142857
2006,ROM,1.24E+11
2006,RUS,9.90E+11
2006,RWA,3110328011
2006,WSM,505832439.8
2006,SMR,1469000145
2006,STP,134441116.9
2006,SAU,3.77E+11
2006,SEN,9358710935
2006,SRB,30607991862
2006,SYC,1016418229
2006,SLE,1885112202
2006,SGP,1.48E+11
2006,SXM,..
2006,SVK,70388970016
2006,SVN,39587730523
2006,SLB,456707935
2006,SOM,..
2006,ZAF,2.72E+11
2006,SSD,..
2006,ESP,1.26E+12
2006,LKA,28279814925
2006,KNA,636071000
2006,LCA,1074708501
2006,MAF,..
2006,VCT,610778296.3
2006,SDN,35822408612
2006,SUR,2626380435
2006,SWZ,2947943587
2006,SWE,4.20E+11
2006,CHE,4.29E+11
2006,SYR,33332844575
2006,TJK,2830228903
2006,TZA,18610460327
2006,THA,2.22E+11
2006,TMP,463000000
2006,TGO,2202809251
2006,TON,287983019.9
2006,TTO,18369070083
2006,TUN,34378437265
2006,TUR,5.31E+11
2006,TKM,10277598152
2006,TCA,..
2006,TUV,22902861.45
2006,UGA,9942597780
2006,UKR,1.08E+11
2006,ARE,2.22E+11
2006,GBR,2.59E+12
2006,USA,1.39E+13
2006,URY,19579457966
2006,UZB,17030896203
2006,VUT,439376794.1
2006,VEN,1.83E+11
2006,VNM,66371664817
2006,VIR,..
2006,WBG,4910100000
2006,YEM,19081726103
2006,ZMB,12756858899
2006,ZWE,5443896500
2007,AFG,9843842455
2007,ALB,10701011897
2007,DZA,1.35E+11
2007,ASM,..
2007,ADO,4010785102
2007,AGO,60448921272
2007,ATG,1289254333
2007,ARG,3.29E+11
2007,ARM,9206301700
2007,ABW,2623726257
2007,AUS,8.53E+11
2007,AUT,3.86E+11
2007,AZE,33050343783
2007,BHS,8318996000
2007,BHR,21730000000
2007,BGD,79611888213
2007,BRB,4546000000
2007,BLR,45275747861
2007,BEL,4.72E+11
2007,BLZ,1290542550
2007,BEN,5969535132
2007,BMU,5895048000
2007,BTN,1196091805
2007,BOL,13120183157
2007,BIH,15776422673
2007,BWA,10939053365
2007,BRA,1.40E+12
2007,VGB,..
2007,BRN,12247694247
2007,BGR,44765733380
2007,BFA,6771277871
2007,BDI,1356078278
2007,CPV,1513933983
2007,KHM,8639235842
2007,CMR,20431780378
2007,CAN,1.46E+12
2007,CYM,..
2007,CAF,1698125618
2007,TCD,8638711757
2007,CHI,11514605842
2007,CHL,1.73E+11
2007,CHN,3.52E+12
2007,COL,2.07E+11
2007,COM,462453582.9
2007,ZAR,16364029327
2007,COG,8394688284
2007,CRI,26322000105
2007,CIV,20343635320
2007,HRV,60093155533
2007,CUB,58603500000
2007,CUW,..
2007,CYP,23716042497
2007,CZE,1.89E+11
2007,DNK,3.20E+11
2007,DJI,847918929.1
2007,DMA,421481481.5
2007,DOM,44073886687
2007,ECU,51007777000
2007,EGY,1.30E+11
2007,SLV,20104900000
2007,GNQ,10776721748
2007,ERI,1317974491
2007,EST,22237065426
2007,ETH,19707616773
2007,FRO,2278229533
2007,FJI,3405050612
2007,FIN,2.55E+11
2007,FRA,2.66E+12
2007,PYF,..
2007,GAB,12438956756
2007,GMB,798870894.2
2007,GEO,10172869680
2007,DEU,3.44E+12
2007,GHA,24758819718
2007,GIB,..
2007,GRC,3.18E+11
2007,GRL,2039990870
2007,GRD,758518518.5
2007,GUM,..
2007,GTM,34113107085
2007,GIN,4134173275
2007,GNB,695606313.9
2007,GUY,1740334782
2007,HTI,5885325590
2007,HND,12275501784
2007,HKG,2.12E+11
2007,HUN,1.39E+11
2007,ISL,21293841230
2007,IND,1.24E+12
2007,IDN,4.32E+11
2007,IRN,3.37E+11
2007,IRQ,88840050497
2007,IRL,2.70E+11
2007,IMY,5686310749
2007,ISR,1.80E+11
2007,ITA,2.20E+12
2007,JAM,12824094990
2007,JPN,4.36E+12
2007,JOR,17110609732
2007,KAZ,1.05E+11
2007,KEN,31958195182
2007,KIR,123002259.2
2007,PRK,..
2007,KOR,1.12E+12
2007,KSV,4833561456
2007,KWT,1.15E+11
2007,KGZ,3802566171
2007,LAO,4222962988
2007,LVA,30847189167
2007,LBN,24577114428
2007,LSO,1597476793
2007,LBR,739027200
2007,LBY,67516236338
2007,LIE,4601430549
2007,LTU,39738180077
2007,LUX,50323159047
2007,MAC,18340472131
2007,MKD,8336478142
2007,MDG,7342923489
2007,MWI,4432937046
2007,MYS,1.94E+11
2007,MDV,1745998938
2007,MLI,8145694632
2007,MLT,7466219569
2007,MHL,150071644.8
2007,MRT,3356757497
2007,MUS,7792052680
2007,MEX,1.04E+12
2007,FSM,255890800
2007,MDA,4401154128
2007,MCO,5974371696
2007,MNG,4234999703
2007,MNE,3668857104
2007,MAR,79041539006
2007,MOZ,9366742309
2007,MMR,..
2007,NAM,8740865600
2007,NRU,..
2007,NPL,10325618017
2007,NLD,8.39E+11
2007,NCL,..
2007,NZL,1.37E+11
2007,NIC,7458103362
2007,NER,4291363391
2007,NGA,1.66E+11
2007,MNP,..
2007,NOR,4.01E+11
2007,OMN,42085305592
2007,PAK,1.52E+11
2007,PLW,196000000
2007,PAN,20958000000
2007,PNG,6340673794
2007,PRY,13794910634
2007,PER,1.02E+11
2007,PHL,1.49E+11
2007,POL,4.29E+11
2007,PRT,2.40E+11
2007,PRI,89524131617
2007,QAT,79712087912
2007,ROM,1.72E+11
2007,RUS,1.30E+12
2007,RWA,3775447706
2007,WSM,570469196.7
2007,SMR,1687567364
2007,STP,145827429.6
2007,SAU,4.16E+11
2007,SEN,11284603071
2007,SRB,40289556656
2007,SYC,1033561654
2007,SLE,2158496873
2007,SGP,1.80E+11
2007,SXM,..
2007,SVK,86072414454
2007,SVN,48114700246
2007,SLB,516074229
2007,SOM,..
2007,ZAF,2.99E+11
2007,SSD,..
2007,ESP,1.48E+12
2007,LKA,32350248411
2007,KNA,684148703.7
2007,LCA,1173341556
2007,MAF,..
2007,VCT,651436074.1
2007,SDN,45898948564
2007,SUR,2936612022
2007,SWZ,3053808159
2007,SWE,4.88E+11
2007,CHE,4.77E+11
2007,SYR,40405006007
2007,TJK,3719515379
2007,TZA,21501741757
2007,THA,2.63E+11
2007,TMP,559000000
2007,TGO,2523462557
2007,TON,299657872
2007,TTO,21642304046
2007,TUN,38908069299
2007,TUR,6.47E+11
2007,TKM,12664165103
2007,TCA,..
2007,TUV,27030374.03
2007,UGA,12292813603
2007,UKR,1.43E+11
2007,ARE,2.58E+11
2007,GBR,2.97E+12
2007,USA,1.45E+13
2007,URY,23410572633
2007,UZB,22311393928
2007,VUT,526428309.9
2007,VEN,2.30E+11
2007,VNM,77414425532
2007,VIR,..
2007,WBG,5505800000
2007,YEM,25633674564
2007,ZMB,14056957976
2007,ZWE,5291950100
2008,AFG,10190529882
2008,ALB,12881352688
2008,DZA,1.71E+11
2008,ASM,..
2008,ADO,4001349340
2008,AGO,84178032716
2008,ATG,1347349852
2008,ARG,4.04E+11
2008,ARM,11662040714
2008,ABW,2791960894
2008,AUS,1.05E+12
2008,AUT,4.28E+11
2008,AZE,48852482960
2008,BHS,8246650000
2008,BHR,25710877660
2008,BGD,91631278239
2008,BRB,4595000000
2008,BLR,60752177439
2008,BEL,5.19E+11
2008,BLZ,1368625150
2008,BEN,7132787397
2008,BMU,6109928000
2008,BTN,1258332337
2008,BOL,16674324634
2008,BIH,19101454464
2008,BWA,10945070442
2008,BRA,1.70E+12
2008,VGB,..
2008,BRN,14393099069
2008,BGR,54666642734
2008,BFA,8369637065
2008,BDI,1611634332
2008,CPV,1789333749
2008,KHM,10351914093
2008,CMR,23322254114
2008,CAN,1.55E+12
2008,CYM,..
2008,CAF,1985370058
2008,TCD,10351933632
2008,CHI,..
2008,CHL,1.80E+11
2008,CHN,4.56E+12
2008,COL,2.44E+11
2008,COM,517477678.6
2008,ZAR,19206060270
2008,COG,11859014004
2008,CRI,29837895769
2008,CIV,24224903100
2008,HRV,70481451814
2008,CUB,60806300000
2008,CUW,..
2008,CYP,27493064742
2008,CZE,2.35E+11
2008,DNK,3.53E+11
2008,DJI,999105339.3
2008,DMA,458148148.1
2008,DOM,48152993004
2008,ECU,61762635000
2008,EGY,1.63E+11
2008,SLV,21431000000
2008,GNQ,16021701872
2008,ERI,1380188800
2008,EST,24194038377
2008,ETH,27066912635
2008,FRO,2413237402
2008,FJI,3523185920
2008,FIN,2.84E+11
2008,FRA,2.92E+12
2008,PYF,..
2008,GAB,15508574820
2008,GMB,965769128.2
2008,GEO,12795044473
2008,DEU,3.75E+12
2008,GHA,28526891010
2008,GIB,..
2008,GRC,3.54E+11
2008,GRL,2301745558
2008,GRD,825925925.9
2008,GUM,..
2008,GTM,39136436553
2008,GIN,4515824647
2008,GNB,864107768.3
2008,GUY,1922598121
2008,HTI,6548530572
2008,HND,13789715133
2008,HKG,2.19E+11
2008,HUN,1.57E+11
2008,ISL,17530651670
2008,IND,1.22E+12
2008,IDN,5.10E+11
2008,IRN,3.97E+11
2008,IRQ,1.32E+11
2008,IRL,2.75E+11
2008,IMY,5827830311
2008,ISR,2.17E+11
2008,ITA,2.39E+12
2008,JAM,13678551838
2008,JPN,4.85E+12
2008,JOR,21971835283
2008,KAZ,1.33E+11
2008,KEN,35895153328
2008,KIR,135044455.6
2008,PRK,..
2008,KOR,1.00E+12
2008,KSV,5687488209
2008,KWT,1.47E+11
2008,KGZ,5139957785
2008,LAO,5443915121
2008,LVA,35542093261
2008,LBN,28829850746
2008,LSO,1630672203
2008,LBR,850040500
2008,LBY,87140405361
2008,LIE,5081479840
2008,LTU,47850551149
2008,LUX,55144865973
2008,MAC,20917457388
2008,MKD,9909548411
2008,MDG,9413002921
2008,MWI,5321012192
2008,MYS,2.31E+11
2008,MDV,2117773602
2008,MLI,9750822511
2008,MLT,8554293727
2008,MHL,152793449.1
2008,MRT,4031047704
2008,MUS,9641089805
2008,MEX,1.10E+12
2008,FSM,261339600
2008,MDA,6054806101
2008,MCO,6919241412
2008,MNG,5623216610
2008,MNE,4519731947
2008,MAR,92507257784
2008,MOZ,11494837053
2008,MMR,..
2008,NAM,8486721917
2008,NRU,..
2008,NPL,12545438605
2008,NLD,9.36E+11
2008,NCL,..
2008,NZL,1.33E+11
2008,NIC,8491388729
2008,NER,5403363917
2008,NGA,2.08E+11
2008,MNP,..
2008,NOR,4.62E+11
2008,OMN,60905331599
2008,PAK,1.70E+11
2008,PLW,198100000
2008,PAN,24522200000
2008,PNG,8000074071
2008,PRY,18504130753
2008,PER,1.22E+11
2008,PHL,1.74E+11
2008,POL,5.30E+11
2008,PRT,2.62E+11
2008,PRI,93639316000
2008,QAT,1.15E+11
2008,ROM,2.08E+11
2008,RUS,1.66E+12
2008,RWA,4796573531
2008,WSM,619260721.6
2008,SMR,1899879955
2008,STP,189595284.4
2008,SAU,5.20E+11
2008,SEN,13386345215
2008,SRB,49259526053
2008,SYC,967199594
2008,SLE,2505458705
2008,SGP,1.92E+11
2008,SXM,..
2008,SVK,1.00E+11
2008,SVN,55589863776
2008,SLB,608292551.5
2008,SOM,..
2008,ZAF,2.87E+11
2008,SSD,15550136279
2008,ESP,1.63E+12
2008,LKA,40713812310
2008,KNA,734660333.3
2008,LCA,1194493407
2008,MAF,..
2008,VCT,695428851.9
2008,SDN,54526580232
2008,SUR,3532969035
2008,SWZ,3019779209
2008,SWE,5.14E+11
2008,CHE,5.52E+11
2008,SYR,..
2008,TJK,5161298559
2008,TZA,27368386358
2008,THA,2.91E+11
2008,TMP,694000000
2008,TGO,3163416242
2008,TON,340041546.5
2008,TTO,27870257894
2008,TUN,44856586316
2008,TUR,7.30E+11
2008,TKM,19271523179
2008,TCA,..
2008,TUV,30290219.76
2008,UGA,14239026630
2008,UKR,1.80E+11
2008,ARE,3.15E+11
2008,GBR,2.79E+12
2008,USA,1.47E+13
2008,URY,30366213118
2008,UZB,27934030937
2008,VUT,607958616.1
2008,VEN,3.16E+11
2008,VNM,99130304099
2008,VIR,..
2008,WBG,6673500000
2008,YEM,30397203369
2008,ZMB,17910858638
2008,ZWE,4415702800
2009,AFG,12486943506
2009,ALB,12044212904
2009,DZA,1.37E+11
2009,ASM,..
2009,ADO,3649863493
2009,AGO,75492384801
2009,ATG,1206410370
2009,ARG,3.77E+11
2009,ARM,8647936748
2009,ABW,2498932961
2009,AUS,9.27E+11
2009,AUT,3.98E+11
2009,AZE,44291490421
2009,BHS,7820420000
2009,BHR,22938218085
2009,BGD,1.02E+11
2009,BRB,4602000000
2009,BLR,49208656976
2009,BEL,4.85E+11
2009,BLZ,1336957250
2009,BEN,7097198712
2009,BMU,5806378000
2009,BTN,1264758198
2009,BOL,17339992165
2009,BIH,17600630727
2009,BWA,10267128733
2009,BRA,1.67E+12
2009,VGB,..
2009,BRN,10732366286
2009,BGR,51783454184
2009,BFA,8369175126
2009,BDI,1739781489
2009,CPV,1711817182
2009,KHM,10401851851
2009,CMR,23381142147
2009,CAN,1.37E+12
2009,CYM,..
2009,CAF,1981728141
2009,TCD,9253484290
2009,CHI,..
2009,CHL,1.72E+11
2009,CHN,5.06E+12
2009,COL,2.34E+11
2009,COM,514788082.3
2009,ZAR,18262773821
2009,COG,9593536531
2009,CRI,29382694861
2009,CIV,24277493862
2009,HRV,62703095751
2009,CUB,62078600000
2009,CUW,..
2009,CYP,25593262401
2009,CZE,2.06E+11
2009,DNK,3.20E+11
2009,DJI,1049110685
2009,DMA,489259259.3
2009,DOM,48193458083
2009,ECU,62519686000
2009,EGY,1.89E+11
2009,SLV,20661000000
2009,GNQ,10219467607
2009,ERI,1856695551
2009,EST,19652486802
2009,ETH,32437389116
2009,FRO,2257097732
2009,FJI,2870624636
2009,FIN,2.51E+11
2009,FRA,2.69E+12
2009,PYF,..
2009,GAB,12065138273
2009,GMB,900639747.9
2009,GEO,10766809099
2009,DEU,3.42E+12
2009,GHA,25977847814
2009,GIB,..
2009,GRC,3.30E+11
2009,GRL,2314737667
2009,GRD,771278111.1
2009,GUM,..
2009,GTM,37733609939
2009,GIN,4609923756
2009,GNB,825796952.7
2009,GUY,2025565089
2009,HTI,6584649419
2009,HND,14587496229
2009,HKG,2.14E+11
2009,HUN,1.30E+11
2009,ISL,12855269884
2009,IND,1.37E+12
2009,IDN,5.40E+11
2009,IRN,3.99E+11
2009,IRQ,1.12E+11
2009,IRL,2.35E+11
2009,IMY,5047757848
2009,ISR,2.08E+11
2009,ITA,2.19E+12
2009,JAM,12037473161
2009,JPN,5.04E+12
2009,JOR,23818322958
2009,KAZ,1.15E+11
2009,KEN,37021512049
2009,KIR,127125253.5
2009,PRK,..
2009,KOR,9.02E+11
2009,KSV,5653792720
2009,KWT,1.06E+11
2009,KGZ,4690062255
2009,LAO,5832915387
2009,LVA,26144610787
2009,LBN,35139635158
2009,LSO,1711412960
2009,LBR,1155147400
2009,LBY,63028320702
2009,LIE,4504376590
2009,LTU,37440673478
2009,LUX,50386496249
2009,MAC,21475520709
2009,MKD,9401731496
2009,MDG,8550363975
2009,MWI,6191127665
2009,MYS,2.02E+11
2009,MDV,2166330188
2009,MLI,10181021770
2009,MLT,8099400961
2009,MHL,152130186
2009,MRT,3662281668
2009,MUS,8834661043
2009,MEX,8.95E+11
2009,FSM,277510900
2009,MDA,5439422031
2009,MCO,5557245122
2009,MNG,4583850368
2009,MNE,4141382328
2009,MAR,92897320376
2009,MOZ,10911698208
2009,MMR,..
2009,NAM,8876191121
2009,NRU,..
2009,NPL,12854985464
2009,NLD,8.58E+11
2009,NCL,..
2009,NZL,1.21E+11
2009,NIC,8380731880
2009,NER,5397121856
2009,NGA,1.69E+11
2009,MNP,..
2009,NOR,3.86E+11
2009,OMN,48388296489
2009,PAK,1.68E+11
2009,PLW,186400000
2009,PAN,26593500000
2009,PNG,8105331930
2009,PRY,15929902138
2009,PER,1.21E+11
2009,PHL,1.68E+11
2009,POL,4.36E+11
2009,PRT,2.44E+11
2009,PRI,96385638000
2009,QAT,97798351648
2009,ROM,1.67E+11
2009,RUS,1.22E+12
2009,RWA,5308990459
2009,WSM,586153251.8
2009,SMR,..
2009,STP,192558289.7
2009,SAU,4.29E+11
2009,SEN,12812994419
2009,SRB,42616653300
2009,SYC,847397850.1
2009,SLE,2489985963
2009,SGP,1.92E+11
2009,SXM,..
2009,SVK,88661433732
2009,SVN,50244790220
2009,SLB,597762270.8
2009,SOM,..
2009,ZAF,2.96E+11
2009,SSD,12231362023
2009,ESP,1.50E+12
2009,LKA,42066217872
2009,KNA,708891296.3
2009,LCA,1186800333
2009,MAF,..
2009,VCT,674922481.5
2009,SDN,53150209168
2009,SUR,3875409836
2009,SWZ,3144671159
2009,SWE,4.30E+11
2009,CHE,5.40E+11
2009,SYR,..
2009,TJK,4979471964
2009,TZA,28573777052
2009,THA,2.82E+11
2009,TMP,818000000
2009,TGO,3163000529
2009,TON,321303416.1
2009,TTO,19175196446
2009,TUN,43454935940
2009,TUR,6.15E+11
2009,TKM,20214385965
2009,TCA,..
2009,TUV,27101076.28
2009,UGA,17878178831
2009,UKR,1.17E+11
2009,ARE,2.54E+11
2009,GBR,2.31E+12
2009,USA,1.44E+13
2009,URY,31660911279
2009,UZB,32816828373
2009,VUT,610066628.7
2009,VEN,3.29E+11
2009,VNM,1.06E+11
2009,VIR,..
2009,WBG,7268200000
2009,YEM,28459501430
2009,ZMB,15328342304
2009,ZWE,8157077400
2010,AFG,15936800636
2010,ALB,11926953259
2010,DZA,1.61E+11
2010,ASM,..
2010,ADO,3346317329
2010,AGO,82470913121
2010,ATG,1135539037
2010,ARG,4.62E+11
2010,ARM,9260284938
2010,ABW,2467703911
2010,AUS,1.14E+12
2010,AUT,3.90E+11
2010,AZE,52902703376
2010,BHS,7909580000
2010,BHR,25713271277
2010,BGD,1.15E+11
2010,BRB,4445500000
2010,BLR,55220932614
2010,BEL,4.84E+11
2010,BLZ,1397113450
2010,BEN,6970240895
2010,BMU,5744414000
2010,BTN,1585472534
2010,BOL,19649631308
2010,BIH,17163117551
2010,BWA,12786662035
2010,BRA,2.21E+12
2010,VGB,..
2010,BRN,12370616062
2010,BGR,49939168133
2010,BFA,8979966766
2010,BDI,2026864469
2010,CPV,1664310770
2010,KHM,11242275199
2010,CMR,23622483984
2010,CAN,1.61E+12
2010,CYM,..
2010,CAF,1986014846
2010,TCD,10657705072
2010,CHI,..
2010,CHL,2.18E+11
2010,CHN,6.04E+12
2010,COL,2.87E+11
2010,COM,516962886.8
2010,ZAR,20523285374
2010,COG,12007880590
2010,CRI,36298327620
2010,CIV,24884505035
2010,HRV,59680624422
2010,CUB,64328200000
2010,CUW,..
2010,CYP,25247424011
2010,CZE,2.07E+11
2010,DNK,3.20E+11
2010,DJI,1128611700
2010,DMA,493703703.7
2010,DOM,53864484468
2010,ECU,69555367000
2010,EGY,2.19E+11
2010,SLV,21418300000
2010,GNQ,12709498548
2010,ERI,2117039512
2010,EST,19494662252
2010,ETH,29933790334
2010,FRO,2301178416
2010,FJI,3140508836
2010,FIN,2.48E+11
2010,FRA,2.65E+12
2010,PYF,..
2010,GAB,14358584300
2010,GMB,952429030.4
2010,GEO,11638536891
2010,DEU,3.42E+12
2010,GHA,32174772956
2010,GIB,..
2010,GRC,2.99E+11
2010,GRL,2287220565
2010,GRD,771015888.9
2010,GUM,..
2010,GTM,41338008617
2010,GIN,4735956493
2010,GNB,847491366.9
2010,GUY,2259288396
2010,HTI,6622541529
2010,HND,15839344592
2010,HKG,2.29E+11
2010,HUN,1.30E+11
2010,ISL,13236887873
2010,IND,1.71E+12
2010,IDN,7.55E+11
2010,IRN,4.68E+11
2010,IRQ,1.39E+11
2010,IRL,2.20E+11
2010,IMY,5420291955
2010,ISR,2.34E+11
2010,ITA,2.13E+12
2010,JAM,13190512703
2010,JPN,5.50E+12
2010,JOR,26425379437
2010,KAZ,1.48E+11
2010,KEN,39999659234
2010,KIR,150431113.6
2010,PRK,..
2010,KOR,1.09E+12
2010,KSV,5829933775
2010,KWT,1.15E+11
2010,KGZ,4794357795
2010,LAO,7181441140
2010,LVA,23743309486
2010,LBN,38009950249
2010,LSO,2187482926
2010,LBR,1292697100
2010,LBY,74773444901
2010,LIE,5082338965
2010,LTU,37132564255
2010,LUX,52351655629
2010,MAC,28123640999
2010,MKD,9407168702
2010,MDG,8729936136
2010,MWI,6959655571
2010,MYS,2.55E+11
2010,MDV,2323401758
2010,MLI,10678749467
2010,MLT,8163355021
2010,MHL,163803078.3
2010,MRT,4337791531
2010,MUS,9718233911
2010,MEX,1.05E+12
2010,FSM,294117200
2010,MDA,5811604052
2010,MCO,5350674803
2010,MNG,7189482030
2010,MNE,4139192053
2010,MAR,93216746662
2010,MOZ,10154238250
2010,MMR,..
2010,NAM,11282192605
2010,NRU,..
2010,NPL,16002656434
2010,NLD,8.36E+11
2010,NCL,..
2010,NZL,1.47E+11
2010,NIC,8741313140
2010,NER,5718589799
2010,NGA,3.69E+11
2010,MNP,..
2010,NOR,4.29E+11
2010,OMN,58641352406
2010,PAK,1.77E+11
2010,PLW,183800000
2010,PAN,28917200000
2010,PNG,9716103409
2010,PRY,20030528043
2010,PER,1.49E+11
2010,PHL,2.00E+11
2010,POL,4.79E+11
2010,PRT,2.38E+11
2010,PRI,98381268000
2010,QAT,1.25E+11
2010,ROM,1.68E+11
2010,RUS,1.52E+12
2010,RWA,5698548988
2010,WSM,656789149.6
2010,SMR,..
2010,STP,195176113.4
2010,SAU,5.27E+11
2010,SEN,12932428288
2010,SRB,39460357731
2010,SYC,969936525.3
2010,SLE,2616610911
2010,SGP,2.36E+11
2010,SXM,..
2010,SVK,89254437086
2010,SVN,48016423841
2010,SLB,671585231.6
2010,SOM,..
2010,ZAF,3.75E+11
2010,SSD,15727363443
2010,ESP,1.43E+12
2010,LKA,56725745039
2010,KNA,692457407.4
2010,LCA,1249497000
2010,MAF,..
2010,VCT,681225963
2010,SDN,65634109237
2010,SUR,4368398048
2010,SWZ,3527776867
2010,SWE,4.88E+11
2010,CHE,5.81E+11
2010,SYR,..
2010,TJK,5642221529
2010,TZA,31407908612
2010,THA,3.41E+11
2010,TMP,934000000
2010,TGO,3172945645
2010,TON,369816107
2010,TTO,21037612736
2010,TUN,44050929160
2010,TUR,7.31E+11
2010,TKM,22583157895
2010,TCA,..
2010,TUV,31823518.62
2010,UGA,20181796803
2010,UKR,1.36E+11
2010,ARE,2.86E+11
2010,GBR,2.40E+12
2010,USA,1.50E+13
2010,URY,40284682481
2010,UZB,39332770929
2010,VUT,700804286.2
2010,VEN,3.94E+11
2010,VNM,1.16E+11
2010,VIR,..
2010,WBG,8913100000
2010,YEM,30906753495
2010,ZMB,20265552104
2010,ZWE,9422161300
2011,AFG,17930239400
2011,ALB,12890867539
2011,DZA,2.00E+11
2011,ASM,..
2011,ADO,3427235709
2011,AGO,1.04E+11
2011,ATG,1129918370
2011,ARG,5.58E+11
2011,ARM,10142111334
2011,ABW,2584463687
2011,AUS,1.39E+12
2011,AUT,4.29E+11
2011,AZE,65951627200
2011,BHS,7889750000
2011,BHR,29044069149
2011,BGD,1.29E+11
2011,BRB,4358000000
2011,BLR,59734593905
2011,BEL,5.27E+11
2011,BLZ,1486712300
2011,BEN,7814081156
2011,BMU,5550771000
2011,BTN,1820207626
2011,BOL,23963033444
2011,BIH,18628022743
2011,BWA,15682931970
2011,BRA,2.61E+12
2011,VGB,..
2011,BRN,16691533190
2011,BGR,56949835052
2011,BFA,10724061339
2011,BDI,2355652126
2011,CPV,1864824081
2011,KHM,12829541141
2011,CMR,26587311528
2011,CAN,1.79E+12
2011,CYM,..
2011,CAF,2212699747
2011,TCD,12156380062
2011,CHI,..
2011,CHL,2.51E+11
2011,CHN,7.49E+12
2011,COL,3.35E+11
2011,COM,566024620.5
2011,ZAR,23849009738
2011,COG,14425607224
2011,CRI,41237293551
2011,CIV,25381616734
2011,HRV,62249565359
2011,CUB,68990140000
2011,CUW,..
2011,CYP,27089174646
2011,CZE,2.27E+11
2011,DNK,3.41E+11
2011,DJI,1239144502
2011,DMA,501481481.5
2011,DOM,58361928552
2011,ECU,79276664000
2011,EGY,2.36E+11
2011,SLV,23139000000
2011,GNQ,17229758160
2011,ERI,2607739837
2011,EST,23168793439
2011,ETH,31952763089
2011,FRO,2468748768
2011,FJI,3774537140
2011,FIN,2.74E+11
2011,FRA,2.86E+12
2011,PYF,..
2011,GAB,18186478120
2011,GMB,904256643.4
2011,GEO,14434619982
2011,DEU,3.76E+12
2011,GHA,39566292433
2011,GIB,..
2011,GRC,2.88E+11
2011,GRL,2503747857
2011,GRD,778648666.7
2011,GUM,..
2011,GTM,47654783851
2011,GIN,5067360009
2011,GNB,1105497904
2011,GUY,2576602497
2011,HTI,7516834160
2011,HND,17710315006
2011,HKG,2.49E+11
2011,HUN,1.40E+11
2011,ISL,14665358677
2011,IND,1.82E+12
2011,IDN,8.93E+11
2011,IRN,5.92E+11
2011,IRQ,1.86E+11
2011,IRL,2.42E+11
2011,IMY,6066057183
2011,ISR,2.62E+11
2011,ITA,2.28E+12
2011,JAM,14396816914
2011,JPN,5.91E+12
2011,JOR,28840263380
2011,KAZ,2.00E+11
2011,KEN,41953433591
2011,KIR,172253739
2011,PRK,..
2011,KOR,1.20E+12
2011,KSV,6692521546
2011,KWT,1.54E+11
2011,KGZ,6197766119
2011,LAO,8283218734
2011,LVA,28385281828
2011,LBN,40078938640
2011,LSO,2523309140
2011,LBR,1545400000
